itemId,title,genres,pop
2908,Committed (2000),Comedy|Drama,19
2916,"Crow: Salvation, The (2000)",Action|Horror,10
2061,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,85
429,Where the Heart Is (2000),Comedy|Drama,200
892,"Big Kahuna, The (2000)",Comedy|Drama,214
1627,Bossa Nova (1999),Comedy,26
2724,Smiling Fish and Goat on Fire (1999),Drama,14
2984,"Idiots, The (Idioterne) (1998)",Comedy|Drama,23
3305,"Last September, The (1999)",Drama,8
1971,Time Code (2000),Drama,86
2958,Carnosaur (1993),Horror|Sci-Fi,52
2975,Carnosaur 2 (1995),Horror|Sci-Fi,19
3365,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,13
3279,Defying Gravity (1997),Drama,2
980,"Hidden, The (1987)",Action|Horror|Sci-Fi,199
2927,Two Moon Juction (1988),Drama,48
68,Gladiator (2000),Action|Drama,1365
2498,I Dreamed of Africa (2000),Drama,46
2326,Up at the Villa (2000),Drama,20
2598,Human Traffic (1999),Drama,11
1389,Breathless (1983),Action|Drama|Romance|Thriller,90
2557,"Great Locomotive Chase, The (1956)",Adventure|War,17
2940,"Idolmaker, The (1980)",Drama,19
1567,Inferno (1980),Horror,22
3232,"King of Marvin Gardens, The (1972)",Crime|Drama,41
1397,"Lords of Flatbush, The (1974)",Comedy,57
695,Mr. Mom (1983),Comedy|Drama,452
2664,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi,5
697,Battlefield Earth (2000),Action|Sci-Fi,228
992,Center Stage (2000),Drama,134
3548,Held Up (2000),Comedy,4
1148,Screwed (2000),Comedy,41
1597,Whipped (2000),Comedy,23
2599,Hamlet (2000),Drama,125
1571,Anchors Aweigh (1945),Comedy|Musical,72
402,Blue Hawaii (1961),Comedy|Musical,89
3491,"Castaway Cowboy, The (1974)",Comedy|Western,2
2103,G. I. Blues (1960),Musical,34
3636,"Gay Deceivers, The (1969)",Comedy,2
403,Gypsy (1962),Musical,85
1946,King Creole (1958),Drama|Musical,33
2220,On the Town (1949),Musical,114
3704,One Little Indian (1973),Comedy|Drama|Western,1
614,Pee-wee's Big Adventure (1985),Comedy,606
3625,Regret to Inform (1998),Documentary,3
410,Roustabout (1964),Musical,24
3218,Saludos Amigos (1943),Animation|Children's|Comedy,11
1729,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance,24
2108,Things Change (1988),Comedy,63
1346,Honeymoon in Vegas (1992),Comedy|Romance,365
1846,Dinosaur (2000),Animation|Children's,222
1882,Loser (2000),Comedy|Romance,105
1887,Road Trip (2000),Comedy,286
1254,Small Time Crooks (2000),Comedy,246
190,"Hollywood Knights, The (1980)",Comedy,59
1960,"Myth of Fingerprints, The (1997)",Comedy|Drama,34
3508,Possession (1981),Drama|Horror,3
2885,"Twelve Chairs, The (1970)",Comedy,60
541,Mission: Impossible 2 (2000),Action|Thriller,923
349,Shanghai Noon (2000),Action,546
2574,Better Living Through Circuitry (1999),Documentary,11
3097,8 1/2 Women (1999),Comedy,25
2521,Carnival of Souls (1962),Horror|Thriller,69
1698,Flying Tigers (1942),Action|Drama|War,72
652,"Gold Rush, The (1925)",Comedy,193
3634,It's in the Water (1998),Comedy,2
3215,Monsieur Verdoux (1947),Comedy,23
1068,On Her Majesty's Secret Service (1969),Action,264
1268,Seven Days in May (1964),Thriller,123
1069,"Spy Who Loved Me, The (1977)",Action,360
3405,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama,6
3110,Vagabond (Sans toit ni loi) (1985),Drama,16
975,Moonraker (1979),Action|Romance|Sci-Fi,467
1071,"Man with the Golden Gun, The (1974)",Action,344
1504,"King in New York, A (1957)",Comedy|Drama,8
3511,"Woman of Paris, A (1923)",Drama,7
3433,In Old California (1942),Western,10
1699,"Fighting Seabees, The (1944)",Action|Drama|War,74
3459,Dark Command (1940),Western,9
3019,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama,11
899,Big Momma's House (2000),Comedy,130
3286,Running Free (2000),Drama,1
3172,"Abominable Snowman, The (1957)",Horror|Sci-Fi,7
1634,American Gigolo (1980),Drama,214
3003,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror,2
3558,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror,3
2855,"Endless Summer, The (1966)",Documentary,104
99,"Guns of Navarone, The (1961)",Action|Drama|War,344
2044,Blow-Out (La Grande Bouffe) (1973),Drama,33
3693,Lured (1947),Crime,1
3439,Pandora and the Flying Dutchman (1951),Drama,5
833,Quatermass and the Pit (1967),Sci-Fi,44
2381,Quatermass II (1957),Sci-Fi|Thriller,29
1214,Puppet Master (1989),Horror|Sci-Fi|Thriller,110
1215,Puppet Master II (1990),Horror|Sci-Fi|Thriller,59
991,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,65
2022,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,44
2023,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,38
3030,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller,19
3560,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller,3
2953,Rent-A-Cop (1988),Action|Comedy,26
700,Romeo and Juliet (1968),Drama|Romance,242
3020,Stay Tuned (1992),Comedy,53
3087,"Story of G.I. Joe, The (1945)",War,17
203,Blazing Saddles (1974),Comedy|Western,773
2004,Benji (1974),Adventure|Children's,108
2675,Benji the Hunted (1987),Adventure|Children's,23
2676,For the Love of Benji (1977),Adventure|Children's,32
721,White Christmas (1954),Musical,181
1318,Eraserhead (1977),Drama|Horror,140
1820,Baraka (1992),Documentary,30
169,"Man with the Golden Arm, The (1955)",Drama,68
2522,"Decline of Western Civilization, The (1981)",Documentary,50
2729,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,32
1578,For a Few Dollars More (1965),Western,215
407,Magnum Force (1973),Western,139
1456,Blood Simple (1984),Drama|Film-Noir,439
1418,"Fabulous Baker Boys, The (1989)",Drama|Romance,248
409,Prizzi's Honor (1985),Comedy|Drama|Romance,379
1419,Flatliners (1990),Thriller,301
3518,Light Years (1988),Sci-Fi,1
742,Porky's (1981),Comedy,233
1422,Porky's II: The Next Day (1983),Comedy,96
1428,Porky's Revenge (1985),Comedy,84
3136,Private School (1983),Comedy,29
2979,Class of Nuke 'Em High (1986),Comedy|Horror,37
1580,"Toxic Avenger, The (1985)",Comedy|Horror,134
2010,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,42
2892,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,37
1006,Night of the Creeps (1986),Comedy|Horror|Sci-Fi,48
1674,Predator 2 (1990),Action|Sci-Fi|Thriller,459
1101,"Running Man, The (1987)",Action|Adventure|Sci-Fi,501
112,Starman (1984),Adventure|Drama|Romance|Sci-Fi,584
973,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,183
663,Alien Nation (1988),Crime|Drama|Sci-Fi,331
211,Mad Max (1979),Action|Sci-Fi,736
664,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,725
666,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,522
1067,Bird on a Wire (1990),Action|Adventure|Romance|Thriller,275
1662,Angel Heart (1987),Film-Noir|Mystery|Thriller,328
1306,Nine 1/2 Weeks (1986),Drama,161
1269,Firestarter (1984),Horror|Thriller,186
2651,Sleepwalkers (1992),Horror,92
2212,Action Jackson (1988),Action|Comedy,129
2767,Sarafina! (1992),Drama,26
1596,Soapdish (1991),Comedy,263
978,"Long Walk Home, The (1990)",Drama,55
2939,Clara's Heart (1988),Drama,56
2740,Burglar (1987),Comedy,60
2909,Fatal Beauty (1987),Action|Crime,49
387,Gone in 60 Seconds (2000),Action|Crime,407
2575,American Pimp (1999),Documentary,38
2500,Love's Labour's Lost (2000),Comedy|Romance,27
2451,Sunshine (1999),Drama,63
3141,Trixie (1999),Comedy,12
3477,Live Virgin (1999),Comedy,1
685,Hamlet (1990),Drama,182
2115,Coming Home (1978),Drama|War,147
1636,American Pop (1981),Animation|Musical,83
1473,Assault on Precinct 13 (1976),Action|Thriller,66
1565,Near Dark (1987),Comedy|Horror,103
253,One False Move (1991),Thriller,105
2116,Shaft (1971),Action|Crime,145
1453,"Conversation, The (1974)",Drama|Mystery,312
2725,Cutter's Way (1981),Drama|Thriller,29
2950,"Fury, The (1978)",Horror,49
1568,"Paper Chase, The (1973)",Drama,200
2941,Prince of the City (1981),Drama,35
135,Serpico (1973),Crime|Drama,347
2312,"Big Carnival, The (1951)",Drama,32
3199,Lonely Are the Brave (1962),Drama|Western,38
2118,"Sugarland Express, The (1974)",Drama,58
3125,Trouble in Paradise (1932),Comedy|Romance,31
1280,Big Trouble in Little China (1986),Action|Comedy,391
1281,Badlands (1973),Crime|Drama,163
2047,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,174
2062,Boys and Girls (2000),Comedy|Romance,48
293,Shaft (2000),Action|Crime,285
853,Titan A.E. (2000),Adventure|Animation|Sci-Fi,381
2490,Butterfly (La Lengua de las Mariposas) (2000),Drama|War,48
1986,Jesus' Son (1999),Drama,108
3545,"Match, The (1999)",Comedy|Romance,2
2601,Time Regained (Le Temps Retrouvé) (1999),Drama,16
531,Chicken Run (2000),Animation|Children's|Comedy,931
1157,"Me, Myself and Irene (2000)",Comedy,377
406,"Patriot, The (2000)",Action|Drama|War,857
2328,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy,149
533,"Perfect Storm, The (2000)",Action|Adventure|Thriller,719
2453,"Golden Bowl, The (2000)",Drama,15
3390,Asylum (1972),Horror,14
1720,Communion (1989),Drama|Sci-Fi|Thriller,91
3222,Fun and Fancy Free (1947),Animation|Children's|Musical,23
1579,"Kentucky Fried Movie, The (1977)",Comedy,220
2832,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama,20
3631,Daughter of Dr. Jeckyll (1957),Horror,2
1285,F/X (1986),Action|Crime|Thriller,506
1991,F/X 2 (1992),Action|Crime|Thriller,171
2957,"Hot Spot, The (1990)",Drama|Romance,35
2436,Missing in Action (1984),Action|War,142
2176,Missing in Action 2: The Beginning (1985),Action|War,72
2177,Braddock: Missing in Action III (1988),Action|War,56
1477,Thunderbolt and Lightfoot (1974),Action,136
1290,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,235
1742,"Golden Voyage of Sinbad, The (1974)",Action|Adventure,107
3391,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),Horror,2
924,House Party (1990),Comedy,118
1170,House Party 2 (1991),Comedy,46
3223,Make Mine Music (1946),Animation|Children's|Musical,16
2287,Melody Time (1948),Animation|Children's|Musical,19
2991,Nekromantik (1987),Comedy|Horror,6
3540,On Our Merry Way (1948),Comedy|Drama,4
3623,Project Moon Base (1953),Sci-Fi,1
1725,Rocketship X-M (1950),Sci-Fi,37
3031,Shaft in Africa (1973),Action|Crime,23
2658,Shaft's Big Score! (1972),Action|Crime,34
2214,Croupier (1998),Crime|Drama,165
2064,"Kid, The (2000)",Comedy,117
837,Scary Movie (2000),Comedy|Horror,427
380,But I'm a Cheerleader (1999),Comedy,129
1525,Shower (Xizhao) (1999),Comedy,41
1652,Blowup (1966),Drama|Mystery,171
2065,"Pawnbroker, The (1965)",Drama,110
3131,Groove (2000),Drama,39
2320,Footloose (1984),Drama,309
2403,Duel in the Sun (1946),Western,47
237,X-Men (2000),Action|Sci-Fi,1046
2006,Chuck & Buck (2000),Comedy|Drama,84
2445,"Five Senses, The (1999)",Drama,46
2792,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller,9
2007,"In Crowd, The (2000)",Thriller,23
872,What Lies Beneath (2000),Thriller,330
241,Pokémon the Movie 2000 (2000),Animation|Children's,78
3339,Criminal Lovers (Les Amants Criminels) (1999),Drama|Romance,0
2524,Anatomy of a Murder (1959),Drama|Mystery,131
1716,Freejack (1992),Action|Sci-Fi,198
3273,Greaser's Palace (1972),Drama,7
2890,H.O.T.S. (1979),Comedy,31
3186,Knightriders (1981),Action|Adventure|Drama,24
2384,MacKenna's Gold (1969),Western,36
1718,Sinbad and the Eye of the Tiger (1977),Action|Adventure,69
2045,Two Women (La Ciociara) (1961),Drama|War,28
138,What About Bob? (1991),Comedy,574
2783,White Sands (1992),Drama|Thriller,56
2046,Breaker Morant (1980),Drama|War,257
710,Everything You Always Wanted to Know About Sex (1972),Comedy,192
2513,Interiors (1978),Drama,51
1789,Love and Death (1975),Comedy,158
2048,"Official Story, The (La Historia Oficial) (1985)",Drama,27
3105,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama,12
3588,Pot O' Gold (1941),Comedy|Musical,4
2489,Tampopo (1986),Comedy,174
2009,Thomas and the Magic Railroad (2000),Children's,27
1524,Nutty Professor II: The Klumps (2000),Comedy,173
2452,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance,48
2602,Wonderland (1999),Drama,49
2285,Autumn in New York (2000),Drama|Romance,77
2241,Coyote Ugly (2000),Drama,133
532,Hollow Man (2000),Horror|Sci-Fi|Thriller,278
999,Space Cowboys (2000),Action|Sci-Fi,332
3515,Better Living (1998),Comedy,2
2930,Psycho Beach Party (2000),Comedy|Horror|Thriller,21
1643,Saving Grace (2000),Comedy,135
3135,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror,14
2977,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,37
2532,Bronco Billy (1980),Adventure|Drama|Romance,116
1227,"Crush, The (1993)",Thriller,125
1476,Kelly's Heroes (1970),Action|Comedy|War,257
2298,Phantasm II (1988),Horror,67
2978,Phantasm III: Lord of the Dead (1994),Horror,28
2775,Phantasm IV: Oblivion (1998),Horror,36
2393,Pumpkinhead (1988),Horror,75
2127,Air America (1990),Action|Comedy,213
3637,Make Them Die Slowly (Cannibal Ferox) (1980),Horror,1
2394,Sleepaway Camp (1983),Horror,23
1585,Steel Magnolias (1989),Drama,293
3280,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama,20
1437,Easy Money (1983),Comedy,103
3389,"Ilsa, She Wolf of the SS (1974)",Horror,15
3224,Silent Fall (1994),Drama|Thriller,15
2437,"Spiral Staircase, The (1946)",Thriller,32
3340,Whatever Happened to Aunt Alice? (1969),Crime|Thriller,11
2918,I'm the One That I Want (2000),Comedy,26
1650,"Tao of Steve, The (2000)",Comedy,140
2533,"Tic Code, The (1998)",Drama,10
2932,Aimée & Jaguar (1999),Drama|Romance,14
2534,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance,26
2454,Bless the Child (2000),Thriller,38
2584,Cecil B. Demented (2000),Comedy,45
2243,"Eyes of Tammy Faye, The (2000)",Documentary,63
2586,"Opportunists, The (1999)",Crime,10
1879,"Replacements, The (2000)",Comedy,169
3237,About Adam (2000),Comedy,16
949,"Cell, The (2000)",Sci-Fi|Thriller,491
1678,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,100
2444,"Original Kings of Comedy, The (2000)",Comedy|Documentary,102
3241,Sunset Strip (2000),Comedy,5
2791,All the Rage (a.k.a. It's the Rage) (1999),Drama,7
182,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy,482
561,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,316
2301,Our Town (1940),Drama,36
1610,Shane (1953),Drama|Western,205
2321,"Suddenly, Last Summer (1959)",Drama,68
1753,Cat Ballou (1965),Comedy|Western,209
1754,"Couch in New York, A (1996)",Comedy|Romance,19
3200,"Devil Rides Out, The (1968)",Horror,3
3523,Jerry & Tom (1998),Drama,3
1026,Supergirl (1984),Action|Adventure|Fantasy,129
3219,X: The Unknown (1956),Sci-Fi,6
952,"Art of War, The (2000)",Action,100
3309,"Ballad of Ramblin' Jack, The (2000)",Documentary,11
3610,Bittersweet Motel (2000),Documentary,1
2056,Bring It On (2000),Comedy,160
2348,Catfish in Black Bean Sauce (2000),Comedy|Drama,12
2499,"Crew, The (2000)",Comedy,25
2695,Love & Sex (2000),Comedy|Romance,15
2778,Steal This Movie! (2000),Drama,30
3494,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama,4
3473,Skipped Parts (2000),Drama|Romance,1
1040,Highlander: Endgame (2000),Action|Adventure|Fantasy,91
3585,Back Stage (2000),Documentary,1
3242,Turn It Up (2000),Crime|Drama,5
3157,Anatomy (Anatomie) (2000),Horror,6
173,Nurse Betty (2000),Comedy|Thriller,396
3047,Solas (1999),Drama,16
2271,"Watcher, The (2000)",Crime|Thriller,61
1187,"Way of the Gun, The (2000)",Crime|Thriller,122
831,Almost Famous (2000),Comedy|Drama,698
2211,Bait (2000),Action|Comedy,35
3243,Circus (2000),Comedy,2
3180,Crime and Punishment in Suburbia (2000),Comedy|Drama,24
2316,Duets (2000),Comedy|Drama,76
2822,Goya in Bordeaux (Goya en Bodeos) (1999),Drama,14
2582,Urbania (2000),Drama,37
3482,"Uninvited Guest, An (2000)",Drama,1
3480,"Specials, The (2000)",Comedy,5
2583,Under Suspicion (2000),Crime,29
2063,Urban Legends: Final Cut (2000),Horror,61
2788,Woman on Top (2000),Comedy|Romance,44
2051,Dancer in the Dark (2000),Drama|Musical,153
1105,Best in Show (2000),Comedy,473
3128,Beautiful (2000),Comedy|Drama,28
2340,Barenaked in America (1999),Documentary,22
2242,"Broken Hearts Club, The (2000)",Drama,48
2329,Girlfight (2000),Drama,94
545,Remember the Titans (2000),Drama,293
1229,Hellraiser (1987),Horror,195
1993,Hellbound: Hellraiser II (1988),Horror,115
1994,Hellraiser III: Hell on Earth (1992),Horror,64
1293,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy,46
2396,Beach Party (1963),Comedy,40
2666,Bikini Beach (1964),Comedy,34
2026,Return of the Fly (1959),Horror|Sci-Fi,69
2667,Pajama Party (1964),Comedy,19
2341,Stranger Than Paradise (1984),Comedy,85
1875,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,115
1015,Fantastic Voyage (1966),Adventure|Sci-Fi,250
780,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,140
2131,"Bank Dick, The (1940)",Comedy,102
1110,"Creature From the Black Lagoon, The (1954)",Horror,156
2963,"Giant Gila Monster, The (1959)",Horror|Sci-Fi,18
948,"Invisible Man, The (1933)",Horror|Sci-Fi,151
2296,"Killer Shrews, The (1959)",Horror|Sci-Fi,10
2401,Kronos (1957),Sci-Fi,19
1527,Kronos (1973),Horror,20
2318,"Phantom of the Opera, The (1943)",Drama|Thriller,80
1709,Runaway (1984),Sci-Fi|Thriller,75
2339,"Slumber Party Massacre, The (1982)",Horror,21
1806,"Slumber Party Massacre II, The (1987)",Horror,21
3204,"Slumber Party Massacre III, The (1990)",Horror,8
2358,Sorority House Massacre (1986),Horror,16
2359,Sorority House Massacre II (1990),Horror,21
1484,Bamboozled (2000),Comedy,65
3239,Bootmen (2000),Comedy|Drama,6
2852,Digimon: The Movie (2000),Adventure|Animation|Children's,30
2210,Get Carter (2000),Action|Drama|Thriller,63
2857,Get Carter (1971),Thriller,36
517,Meet the Parents (2000),Comedy,610
1485,Requiem for a Dream (2000),Drama,213
2587,Tigerland (2000),Drama,40
2693,Two Family House (2000),Drama,29
1244,"Contender, The (2000)",Drama|Thriller,261
